"date","cow","unique_feed_bins_visited","unique_water_bins_visited","total_bins_visited"
"2020-10-06",7024,23,5,28
"2020-10-06",7027,22,3,25
"2020-10-06",7029,19,2,21
"2020-10-06",7030,29,4,33
"2020-10-06",7033,28,4,32
"2020-10-06",7039,18,3,21
"2020-10-06",7043,20,5,25
"2020-10-06",7051,26,4,30
"2020-10-06",8015,17,3,20
"2020-10-07",2074,20,3,23
"2020-10-07",3150,26,5,31
"2020-10-07",4001,28,3,31
"2020-10-07",4072,23,4,27
"2020-10-07",5005,11,1,12
"2020-10-07",5028,28,5,33
"2020-10-07",5041,25,5,30
"2020-10-07",5042,24,2,26
"2020-10-07",5058,23,4,27
"2020-10-07",5100,30,5,35
"2020-10-07",5120,24,5,29
"2020-10-07",5124,28,5,33
"2020-10-07",5133,23,4,27
"2020-10-07",5135,22,4,26
"2020-10-07",5137,25,4,29
"2020-10-07",5139,24,3,27
"2020-10-07",5140,27,3,30
"2020-10-07",5145,21,3,24
"2020-10-07",6005,17,4,21
"2020-10-07",6011,29,5,34
"2020-10-07",6027,27,4,31
"2020-10-07",6028,27,3,30
"2020-10-07",6030,28,2,30
"2020-10-07",6033,25,5,30
"2020-10-07",6047,20,5,25
"2020-10-07",6050,27,4,31
"2020-10-07",6055,29,5,34
"2020-10-07",6069,16,2,18
"2020-10-07",6090,23,5,28
"2020-10-07",6121,20,4,24
"2020-10-07",6126,26,5,31
"2020-10-07",6129,23,4,27
"2020-10-07",6130,28,4,32
"2020-10-07",6134,24,3,27
"2020-10-07",7010,24,4,28
"2020-10-07",7018,27,4,31
"2020-10-07",7019,25,3,28
"2020-10-07",7022,30,5,35
"2020-10-07",7023,25,3,28
"2020-10-07",7024,19,3,22
"2020-10-07",7027,27,4,31
"2020-10-07",7029,25,3,28
"2020-10-07",7030,29,2,31
"2020-10-07",7033,29,5,34
"2020-10-07",7039,23,2,25
"2020-10-07",7043,26,4,30
"2020-10-07",7051,30,4,34
"2020-10-07",8015,24,3,27
"2020-10-08",2074,19,3,22
"2020-10-08",3150,25,5,30
"2020-10-08",4001,23,2,25
"2020-10-08",4070,17,1,18
"2020-10-08",4072,23,4,27
"2020-10-08",5005,10,3,13
"2020-10-08",5028,15,3,18
"2020-10-08",5041,27,3,30
"2020-10-08",5042,18,2,20
"2020-10-08",5058,27,3,30
"2020-10-08",5100,26,4,30
"2020-10-08",5120,27,3,30
"2020-10-08",5123,10,2,12
"2020-10-08",5124,21,3,24
"2020-10-08",5133,26,3,29
"2020-10-08",5135,18,4,22
"2020-10-08",5137,23,4,27
"2020-10-08",5139,22,4,26
"2020-10-08",5140,16,2,18
"2020-10-08",5145,28,4,32
"2020-10-08",6005,18,3,21
"2020-10-08",6011,24,3,27
"2020-10-08",6020,19,2,21
"2020-10-08",6027,27,3,30
"2020-10-08",6028,23,5,28
"2020-10-08",6030,27,2,29
"2020-10-08",6033,22,4,26
"2020-10-08",6042,13,1,14
"2020-10-08",6047,13,2,15
"2020-10-08",6050,29,4,33
"2020-10-08",6055,26,4,30
"2020-10-08",6069,23,3,26
"2020-10-08",6084,14,5,19
"2020-10-08",6090,21,5,26
"2020-10-08",6121,23,5,28
"2020-10-08",6126,27,4,31
"2020-10-08",6129,25,4,29
"2020-10-08",6130,25,5,30
"2020-10-08",6134,11,1,12
"2020-10-08",7010,13,3,16
"2020-10-08",7018,27,5,32
"2020-10-08",7019,30,3,33
"2020-10-08",7022,21,5,26
"2020-10-08",7023,25,3,28
"2020-10-08",7024,21,4,25
"2020-10-08",7027,24,3,27
"2020-10-08",7029,23,4,27
"2020-10-08",7030,28,4,32
"2020-10-08",7033,24,4,28
"2020-10-08",7039,25,4,29
"2020-10-08",7043,28,5,33
"2020-10-08",7051,27,5,32
"2020-10-08",8015,29,5,34
"2020-10-09",2074,22,4,26
"2020-10-09",3150,21,5,26
"2020-10-09",4001,24,4,28
"2020-10-09",4070,21,2,23
"2020-10-09",4072,24,5,29
"2020-10-09",5028,20,5,25
"2020-10-09",5041,24,5,29
"2020-10-09",5042,19,2,21
"2020-10-09",5058,26,4,30
"2020-10-09",5100,26,4,30
"2020-10-09",5120,25,4,29
"2020-10-09",5123,24,3,27
"2020-10-09",5124,26,5,31
"2020-10-09",5133,28,3,31
"2020-10-09",5135,19,4,23
"2020-10-09",5137,27,3,30
"2020-10-09",5139,26,2,28
"2020-10-09",5145,27,3,30
"2020-10-09",6005,24,3,27
"2020-10-09",6020,15,2,17
"2020-10-09",6027,28,4,32
"2020-10-09",6028,22,3,25
"2020-10-09",6030,26,3,29
"2020-10-09",6033,22,4,26
"2020-10-09",6042,22,5,27
"2020-10-09",6050,22,5,27
"2020-10-09",6055,27,3,30
"2020-10-09",6069,28,3,31
"2020-10-09",6084,23,3,26
"2020-10-09",6090,26,4,30
"2020-10-09",6121,19,5,24
"2020-10-09",6126,25,2,27
"2020-10-09",6129,25,3,28
"2020-10-09",6130,29,4,33
"2020-10-09",7010,20,4,24
"2020-10-09",7018,25,4,29
"2020-10-09",7019,25,3,28
"2020-10-09",7022,28,5,33
"2020-10-09",7023,27,4,31
"2020-10-09",7024,24,3,27
"2020-10-09",7027,30,4,34
"2020-10-09",7029,28,5,33
"2020-10-09",7030,27,3,30
"2020-10-09",7033,28,5,33
"2020-10-09",7039,27,4,31
"2020-10-09",7043,25,5,30
"2020-10-09",7051,25,5,30
"2020-10-09",8015,25,4,29
"2020-10-10",2074,21,2,23
"2020-10-10",3150,26,5,31
"2020-10-10",4001,28,3,31
"2020-10-10",4070,27,4,31
"2020-10-10",4072,27,2,29
"2020-10-10",5028,21,5,26
"2020-10-10",5041,25,4,29
"2020-10-10",5042,19,2,21
"2020-10-10",5058,24,3,27
"2020-10-10",5100,29,5,34
"2020-10-10",5120,19,4,23
"2020-10-10",5123,15,1,16
"2020-10-10",5124,22,3,25
"2020-10-10",5133,22,3,25
"2020-10-10",5135,29,4,33
"2020-10-10",5137,29,5,34
"2020-10-10",5139,24,3,27
"2020-10-10",5145,30,3,33
"2020-10-10",6005,23,4,27
"2020-10-10",6020,19,4,23
"2020-10-10",6027,27,5,32
"2020-10-10",6028,24,3,27
"2020-10-10",6030,29,4,33
"2020-10-10",6033,24,3,27
"2020-10-10",6042,24,3,27
"2020-10-10",6050,23,4,27
"2020-10-10",6055,24,4,28
"2020-10-10",6069,22,3,25
"2020-10-10",6084,25,5,30
"2020-10-10",6090,23,4,27
"2020-10-10",6121,23,5,28
"2020-10-10",6126,28,4,32
"2020-10-10",6129,25,3,28
"2020-10-10",6130,30,5,35
"2020-10-10",7010,23,4,27
"2020-10-10",7018,29,3,32
"2020-10-10",7019,19,4,23
"2020-10-10",7022,25,5,30
"2020-10-10",7023,27,2,29
"2020-10-10",7024,27,3,30
"2020-10-10",7027,27,4,31
"2020-10-10",7029,21,4,25
"2020-10-10",7030,28,5,33
"2020-10-10",7033,27,5,32
"2020-10-10",7039,27,4,31
"2020-10-10",7043,25,5,30
"2020-10-10",7051,30,4,34
"2020-10-10",8015,24,3,27
"2020-10-11",2074,23,4,27
"2020-10-11",3150,20,4,24
"2020-10-11",4001,27,4,31
"2020-10-11",4070,26,4,30
"2020-10-11",4072,26,3,29
"2020-10-11",5028,13,4,17
"2020-10-11",5041,22,3,25
"2020-10-11",5042,22,3,25
"2020-10-11",5058,26,5,31
"2020-10-11",5100,27,5,32
"2020-10-11",5120,29,5,34
"2020-10-11",5123,18,1,19
"2020-10-11",5124,22,5,27
"2020-10-11",5133,25,2,27
"2020-10-11",5135,23,4,27
"2020-10-11",5137,28,4,32
"2020-10-11",5139,22,3,25
"2020-10-11",5145,29,3,32
"2020-10-11",6005,22,4,26
"2020-10-11",6020,20,4,24
"2020-10-11",6027,26,4,30
"2020-10-11",6028,17,4,21
"2020-10-11",6030,24,3,27
"2020-10-11",6033,17,4,21
"2020-10-11",6042,25,4,29
"2020-10-11",6050,21,5,26
"2020-10-11",6055,29,5,34
"2020-10-11",6069,29,4,33
"2020-10-11",6084,23,4,27
"2020-10-11",6090,26,4,30
"2020-10-11",6121,21,5,26
"2020-10-11",6126,25,4,29
"2020-10-11",6129,22,3,25
"2020-10-11",6130,27,5,32
"2020-10-11",7010,18,4,22
"2020-10-11",7018,23,4,27
"2020-10-11",7019,11,1,12
"2020-10-11",7022,23,4,27
"2020-10-11",7023,27,4,31
"2020-10-11",7024,29,4,33
"2020-10-11",7027,25,4,29
"2020-10-11",7029,25,4,29
"2020-10-11",7030,27,5,32
"2020-10-11",7033,27,4,31
"2020-10-11",7039,20,2,22
"2020-10-11",7043,27,4,31
"2020-10-11",7051,25,5,30
"2020-10-11",8015,17,3,20
"2020-10-12",2074,16,5,21
"2020-10-12",3150,15,4,19
"2020-10-12",4001,27,3,30
"2020-10-12",4070,22,3,25
"2020-10-12",4072,27,4,31
"2020-10-12",5028,19,3,22
"2020-10-12",5041,22,3,25
"2020-10-12",5042,20,2,22
"2020-10-12",5058,21,3,24
"2020-10-12",5100,26,5,31
"2020-10-12",5120,18,4,22
"2020-10-12",5123,21,3,24
"2020-10-12",5124,27,5,32
"2020-10-12",5133,24,4,28
"2020-10-12",5135,22,5,27
"2020-10-12",5137,26,3,29
"2020-10-12",5139,23,3,26
"2020-10-12",5145,23,4,27
"2020-10-12",6005,27,4,31
"2020-10-12",6020,24,3,27
"2020-10-12",6027,15,4,19
"2020-10-12",6028,25,5,30
"2020-10-12",6030,29,4,33
"2020-10-12",6033,22,5,27
"2020-10-12",6042,26,5,31
"2020-10-12",6050,21,4,25
"2020-10-12",6055,29,5,34
"2020-10-12",6069,21,2,23
"2020-10-12",6084,24,5,29
"2020-10-12",6090,15,4,19
"2020-10-12",6121,22,4,26
"2020-10-12",6126,19,4,23
"2020-10-12",6129,23,3,26
"2020-10-12",6130,20,4,24
"2020-10-12",7010,23,5,28
"2020-10-12",7018,28,5,33
"2020-10-12",7019,18,2,20
"2020-10-12",7022,27,5,32
"2020-10-12",7023,27,2,29
"2020-10-12",7024,26,5,31
"2020-10-12",7027,29,4,33
"2020-10-12",7029,23,4,27
"2020-10-12",7030,24,4,28
"2020-10-12",7033,29,5,34
"2020-10-12",7039,15,3,18
"2020-10-12",7043,23,5,28
"2020-10-12",7051,23,5,28
"2020-10-12",8015,27,3,30
"2020-10-13",2074,20,4,24
"2020-10-13",3150,17,4,21
"2020-10-13",4001,24,4,28
"2020-10-13",4070,21,3,24
"2020-10-13",4072,18,4,22
"2020-10-13",5028,22,4,26
"2020-10-13",5041,23,4,27
"2020-10-13",5042,19,2,21
"2020-10-13",5058,26,3,29
"2020-10-13",5100,30,5,35
"2020-10-13",5120,23,5,28
"2020-10-13",5123,15,1,16
"2020-10-13",5124,18,4,22
"2020-10-13",5133,24,4,28
"2020-10-13",5135,16,3,19
"2020-10-13",5137,23,4,27
"2020-10-13",5139,22,3,25
"2020-10-13",5145,21,4,25
"2020-10-13",6005,21,4,25
"2020-10-13",6020,17,2,19
"2020-10-13",6027,28,4,32
"2020-10-13",6028,24,4,28
"2020-10-13",6030,29,5,34
"2020-10-13",6033,23,4,27
"2020-10-13",6042,21,4,25
"2020-10-13",6050,21,4,25
"2020-10-13",6055,22,2,24
"2020-10-13",6069,24,4,28
"2020-10-13",6084,23,5,28
"2020-10-13",6090,21,4,25
"2020-10-13",6121,20,5,25
"2020-10-13",6126,28,4,32
"2020-10-13",6129,21,4,25
"2020-10-13",6130,18,3,21
"2020-10-13",7010,21,5,26
"2020-10-13",7018,23,5,28
"2020-10-13",7019,21,3,24
"2020-10-13",7022,20,4,24
"2020-10-13",7023,25,3,28
"2020-10-13",7024,22,4,26
"2020-10-13",7027,29,5,34
"2020-10-13",7029,25,4,29
"2020-10-13",7030,27,5,32
"2020-10-13",7033,19,4,23
"2020-10-13",7039,28,5,33
"2020-10-13",7043,24,3,27
"2020-10-13",7051,21,3,24
"2020-10-13",8015,23,3,26
"2020-10-14",2074,22,3,25
"2020-10-14",3150,26,4,30
"2020-10-14",4001,27,2,29
"2020-10-14",4070,22,4,26
"2020-10-14",4072,23,5,28
"2020-10-14",5028,21,2,23
"2020-10-14",5041,19,4,23
"2020-10-14",5042,20,1,21
"2020-10-14",5058,27,4,31
"2020-10-14",5100,30,4,34
"2020-10-14",5120,27,4,31
"2020-10-14",5123,17,1,18
"2020-10-14",5124,26,4,30
"2020-10-14",5133,23,4,27
"2020-10-14",5135,27,5,32
"2020-10-14",5137,26,4,30
"2020-10-14",5139,21,2,23
"2020-10-14",5145,28,4,32
"2020-10-14",6005,25,5,30
"2020-10-14",6020,27,3,30
"2020-10-14",6027,25,2,27
"2020-10-14",6028,28,5,33
"2020-10-14",6030,26,5,31
"2020-10-14",6033,26,4,30
"2020-10-14",6042,24,4,28
"2020-10-14",6050,26,5,31
"2020-10-14",6055,22,2,24
"2020-10-14",6069,27,3,30
"2020-10-14",6084,23,5,28
"2020-10-14",6090,26,5,31
"2020-10-14",6121,20,5,25
"2020-10-14",6126,29,5,34
"2020-10-14",6129,22,3,25
"2020-10-14",6130,21,4,25
"2020-10-14",7010,24,5,29
"2020-10-14",7018,24,4,28
"2020-10-14",7019,22,3,25
"2020-10-14",7022,27,4,31
"2020-10-14",7023,22,4,26
"2020-10-14",7024,18,3,21
"2020-10-14",7027,28,4,32
"2020-10-14",7029,24,3,27
"2020-10-14",7030,30,4,34
"2020-10-14",7033,26,5,31
"2020-10-14",7039,23,4,27
"2020-10-14",7043,20,4,24
"2020-10-14",7051,24,5,29
"2020-10-14",8015,22,4,26
"2020-10-15",2074,21,4,25
"2020-10-15",3150,22,4,26
"2020-10-15",4001,26,4,30
"2020-10-15",4070,17,4,21
"2020-10-15",4072,27,4,31
"2020-10-15",5028,21,5,26
"2020-10-15",5041,25,3,28
"2020-10-15",5042,21,2,23
"2020-10-15",5058,26,3,29
"2020-10-15",5100,26,3,29
"2020-10-15",5120,28,4,32
"2020-10-15",5123,17,1,18
"2020-10-15",5124,27,5,32
"2020-10-15",5133,19,2,21
"2020-10-15",5135,27,5,32
"2020-10-15",5137,27,5,32
"2020-10-15",5139,21,2,23
"2020-10-15",5145,25,4,29
"2020-10-15",6005,21,3,24
"2020-10-15",6020,22,3,25
"2020-10-15",6027,26,5,31
"2020-10-15",6028,24,5,29
"2020-10-15",6030,26,4,30
"2020-10-15",6033,28,5,33
"2020-10-15",6042,29,4,33
"2020-10-15",6050,23,5,28
"2020-10-15",6055,26,3,29
"2020-10-15",6069,23,4,27
"2020-10-15",6084,27,5,32
"2020-10-15",6090,19,5,24
"2020-10-15",6121,20,3,23
"2020-10-15",6126,27,5,32
"2020-10-15",6129,16,3,19
"2020-10-15",6130,21,3,24
"2020-10-15",7010,20,4,24
"2020-10-15",7018,23,5,28
"2020-10-15",7019,25,3,28
"2020-10-15",7022,26,5,31
"2020-10-15",7023,24,3,27
"2020-10-15",7024,18,3,21
"2020-10-15",7027,28,3,31
"2020-10-15",7029,23,3,26
"2020-10-15",7030,28,4,32
"2020-10-15",7033,26,5,31
"2020-10-15",7039,20,4,24
"2020-10-15",7043,25,5,30
"2020-10-15",7051,23,5,28
"2020-10-15",8015,22,4,26
"2020-10-16",2074,19,4,23
"2020-10-16",3150,24,5,29
"2020-10-16",4001,27,4,31
"2020-10-16",4070,20,4,24
"2020-10-16",4072,24,4,28
"2020-10-16",5028,23,5,28
"2020-10-16",5041,24,3,27
"2020-10-16",5042,21,2,23
"2020-10-16",5058,18,3,21
"2020-10-16",5100,29,4,33
"2020-10-16",5120,26,4,30
"2020-10-16",5123,15,2,17
"2020-10-16",5124,20,4,24
"2020-10-16",5133,26,3,29
"2020-10-16",5135,25,4,29
"2020-10-16",5137,23,4,27
"2020-10-16",5139,24,4,28
"2020-10-16",5145,24,4,28
"2020-10-16",6005,26,4,30
"2020-10-16",6020,26,4,30
"2020-10-16",6027,28,5,33
"2020-10-16",6028,26,4,30
"2020-10-16",6030,27,4,31
"2020-10-16",6033,22,5,27
"2020-10-16",6042,26,3,29
"2020-10-16",6050,20,4,24
"2020-10-16",6055,25,3,28
"2020-10-16",6069,24,5,29
"2020-10-16",6084,27,4,31
"2020-10-16",6090,20,4,24
"2020-10-16",6121,21,5,26
"2020-10-16",6126,26,4,30
"2020-10-16",6129,17,3,20
"2020-10-16",6130,25,5,30
"2020-10-16",7010,24,4,28
"2020-10-16",7018,26,5,31
"2020-10-16",7019,25,3,28
"2020-10-16",7022,25,5,30
"2020-10-16",7023,25,4,29
"2020-10-16",7024,25,4,29
"2020-10-16",7027,28,3,31
"2020-10-16",7029,19,3,22
"2020-10-16",7030,29,5,34
"2020-10-16",7033,25,5,30
"2020-10-16",7039,25,4,29
"2020-10-16",7043,24,4,28
"2020-10-16",7051,21,5,26
"2020-10-16",8015,21,4,25
"2020-10-17",2074,21,4,25
"2020-10-17",3150,24,4,28
"2020-10-17",4001,20,4,24
"2020-10-17",4070,25,5,30
"2020-10-17",4072,25,4,29
"2020-10-17",5028,21,4,25
"2020-10-17",5041,23,3,26
"2020-10-17",5042,17,2,19
"2020-10-17",5058,27,4,31
"2020-10-17",5100,29,4,33
"2020-10-17",5120,22,4,26
"2020-10-17",5123,16,1,17
"2020-10-17",5124,18,3,21
"2020-10-17",5133,26,4,30
"2020-10-17",5135,24,5,29
"2020-10-17",5137,25,4,29
"2020-10-17",5139,21,2,23
"2020-10-17",5145,28,5,33
"2020-10-17",6005,22,4,26
"2020-10-17",6020,28,3,31
"2020-10-17",6027,26,4,30
"2020-10-17",6028,18,5,23
"2020-10-17",6030,26,5,31
"2020-10-17",6033,22,4,26
"2020-10-17",6042,28,2,30
"2020-10-17",6050,19,5,24
"2020-10-17",6055,29,4,33
"2020-10-17",6069,20,3,23
"2020-10-17",6084,24,5,29
"2020-10-17",6090,20,4,24
"2020-10-17",6121,19,5,24
"2020-10-17",6126,26,5,31
"2020-10-17",6129,21,4,25
"2020-10-17",6130,20,3,23
"2020-10-17",7010,17,5,22
"2020-10-17",7018,30,4,34
"2020-10-17",7019,17,2,19
"2020-10-17",7022,28,5,33
"2020-10-17",7023,27,4,31
"2020-10-17",7024,17,3,20
"2020-10-17",7027,25,4,29
"2020-10-17",7029,15,3,18
"2020-10-17",7030,27,5,32
"2020-10-17",7033,22,4,26
"2020-10-17",7039,24,5,29
"2020-10-17",7043,20,5,25
"2020-10-17",7051,26,4,30
"2020-10-17",8015,19,3,22
"2020-10-18",2074,24,4,28
"2020-10-18",3150,19,5,24
"2020-10-18",4001,24,3,27
"2020-10-18",4070,23,3,26
"2020-10-18",4072,27,3,30
"2020-10-18",5028,21,3,24
"2020-10-18",5041,24,4,28
"2020-10-18",5042,21,2,23
"2020-10-18",5058,29,5,34
"2020-10-18",5100,26,4,30
"2020-10-18",5120,20,5,25
"2020-10-18",5123,23,1,24
"2020-10-18",5124,24,4,28
"2020-10-18",5133,18,5,23
"2020-10-18",5135,22,4,26
"2020-10-18",5137,23,5,28
"2020-10-18",5139,20,4,24
"2020-10-18",5145,26,5,31
"2020-10-18",6005,20,2,22
"2020-10-18",6020,24,3,27
"2020-10-18",6027,29,4,33
"2020-10-18",6028,28,4,32
"2020-10-18",6030,29,5,34
"2020-10-18",6033,25,3,28
"2020-10-18",6042,18,3,21
"2020-10-18",6050,27,5,32
"2020-10-18",6055,28,5,33
"2020-10-18",6069,18,3,21
"2020-10-18",6084,28,4,32
"2020-10-18",6090,24,5,29
"2020-10-18",6121,26,5,31
"2020-10-18",6126,30,5,35
"2020-10-18",6129,17,3,20
"2020-10-18",6130,24,4,28
"2020-10-18",7010,26,4,30
"2020-10-18",7018,30,4,34
"2020-10-18",7019,23,3,26
"2020-10-18",7022,23,4,27
"2020-10-18",7023,26,4,30
"2020-10-18",7024,22,4,26
"2020-10-18",7027,28,3,31
"2020-10-18",7029,22,4,26
"2020-10-18",7030,27,4,31
"2020-10-18",7033,25,4,29
"2020-10-18",7039,23,3,26
"2020-10-18",7043,19,4,23
"2020-10-18",7051,28,5,33
"2020-10-18",8015,19,3,22
"2020-10-19",2074,22,4,26
"2020-10-19",3150,24,4,28
"2020-10-19",4001,16,3,19
"2020-10-19",4070,28,4,32
"2020-10-19",4072,26,4,30
"2020-10-19",5028,24,4,28
"2020-10-19",5041,24,3,27
"2020-10-19",5042,19,2,21
"2020-10-19",5058,23,4,27
"2020-10-19",5100,26,4,30
"2020-10-19",5120,27,4,31
"2020-10-19",5123,18,1,19
"2020-10-19",5124,22,4,26
"2020-10-19",5133,26,4,30
"2020-10-19",5135,27,5,32
"2020-10-19",5137,25,4,29
"2020-10-19",5139,21,3,24
"2020-10-19",5145,27,4,31
"2020-10-19",6005,12,3,15
"2020-10-19",6020,28,4,32
"2020-10-19",6027,20,4,24
"2020-10-19",6028,26,3,29
"2020-10-19",6030,25,4,29
"2020-10-19",6033,23,4,27
"2020-10-19",6042,25,3,28
"2020-10-19",6050,25,5,30
"2020-10-19",6055,25,4,29
"2020-10-19",6069,23,5,28
"2020-10-19",6084,24,4,28
"2020-10-19",6090,22,5,27
"2020-10-19",6121,23,5,28
"2020-10-19",6126,25,5,30
"2020-10-19",6129,20,5,25
"2020-10-19",6130,21,3,24
"2020-10-19",7010,21,5,26
"2020-10-19",7018,29,4,33
"2020-10-19",7019,18,2,20
"2020-10-19",7022,28,5,33
"2020-10-19",7023,24,3,27
"2020-10-19",7024,25,4,29
"2020-10-19",7027,29,4,33
"2020-10-19",7029,22,3,25
"2020-10-19",7030,25,4,29
"2020-10-19",7033,23,4,27
"2020-10-19",7039,24,3,27
"2020-10-19",7043,20,4,24
"2020-10-19",7051,27,4,31
"2020-10-19",8015,21,5,26
"2020-10-20",2074,20,3,23
"2020-10-20",3150,18,4,22
"2020-10-20",4001,14,1,15
"2020-10-20",4070,21,5,26
"2020-10-20",4072,25,4,29
"2020-10-20",5028,16,3,19
"2020-10-20",5041,24,2,26
"2020-10-20",5042,15,2,17
"2020-10-20",5058,24,4,28
"2020-10-20",5100,23,4,27
"2020-10-20",5120,27,5,32
"2020-10-20",5123,15,1,16
"2020-10-20",5124,19,4,23
"2020-10-20",5133,20,4,24
"2020-10-20",5135,25,3,28
"2020-10-20",5137,23,5,28
"2020-10-20",5139,21,5,26
"2020-10-20",5145,21,4,25
"2020-10-20",6005,22,4,26
"2020-10-20",6020,25,5,30
"2020-10-20",6027,18,3,21
"2020-10-20",6028,27,4,31
"2020-10-20",6030,25,3,28
"2020-10-20",6033,15,3,18
"2020-10-20",6042,20,3,23
"2020-10-20",6050,17,5,22
"2020-10-20",6055,23,4,27
"2020-10-20",6069,14,3,17
"2020-10-20",6084,18,3,21
"2020-10-20",6090,18,5,23
"2020-10-20",6121,22,5,27
"2020-10-20",6126,26,5,31
"2020-10-20",6129,19,2,21
"2020-10-20",6130,17,3,20
"2020-10-20",7010,20,4,24
"2020-10-20",7018,23,5,28
"2020-10-20",7019,16,3,19
"2020-10-20",7022,22,5,27
"2020-10-20",7023,18,2,20
"2020-10-20",7024,17,2,19
"2020-10-20",7027,28,4,32
"2020-10-20",7029,20,5,25
"2020-10-20",7030,27,3,30
"2020-10-20",7033,17,3,20
"2020-10-20",7039,26,5,31
"2020-10-20",7043,22,4,26
"2020-10-20",7051,24,4,28
"2020-10-20",8015,15,3,18
"2020-10-21",2074,23,3,26
"2020-10-21",3150,20,5,25
"2020-10-21",4001,22,2,24
"2020-10-21",4070,26,4,30
"2020-10-21",4072,18,2,20
"2020-10-21",5028,23,4,27
"2020-10-21",5041,26,4,30
"2020-10-21",5042,17,2,19
"2020-10-21",5058,17,3,20
"2020-10-21",5100,27,4,31
"2020-10-21",5120,26,4,30
"2020-10-21",5123,15,1,16
"2020-10-21",5124,27,5,32
"2020-10-21",5133,17,2,19
"2020-10-21",5135,23,4,27
"2020-10-21",5137,28,5,33
"2020-10-21",5139,21,4,25
"2020-10-21",5145,24,2,26
"2020-10-21",6005,24,3,27
"2020-10-21",6020,24,2,26
"2020-10-21",6027,19,3,22
"2020-10-21",6028,28,4,32
"2020-10-21",6030,26,3,29
"2020-10-21",6033,22,4,26
"2020-10-21",6042,24,3,27
"2020-10-21",6050,24,3,27
"2020-10-21",6055,29,4,33
"2020-10-21",6069,21,4,25
"2020-10-21",6084,22,4,26
"2020-10-21",6090,23,5,28
"2020-10-21",6121,24,5,29
"2020-10-21",6126,25,5,30
"2020-10-21",6129,16,2,18
"2020-10-21",6130,18,3,21
"2020-10-21",7010,21,5,26
"2020-10-21",7018,29,3,32
"2020-10-21",7019,26,3,29
"2020-10-21",7022,23,5,28
"2020-10-21",7023,21,2,23
"2020-10-21",7024,23,3,26
"2020-10-21",7027,28,5,33
"2020-10-21",7029,20,4,24
"2020-10-21",7030,26,4,30
"2020-10-21",7033,25,4,29
"2020-10-21",7039,21,3,24
"2020-10-21",7043,21,3,24
"2020-10-21",7051,26,3,29
"2020-10-21",8015,12,2,14
"2020-10-22",2074,19,4,23
"2020-10-22",3150,24,3,27
"2020-10-22",4001,21,1,22
"2020-10-22",4044,13,2,15
"2020-10-22",4070,23,4,27
"2020-10-22",4072,25,2,27
"2020-10-22",4080,25,4,29
"2020-10-22",5028,26,5,31
"2020-10-22",5041,23,4,27
"2020-10-22",5042,21,2,23
"2020-10-22",5058,24,3,27
"2020-10-22",5061,13,2,15
"2020-10-22",5067,7,3,10
"2020-10-22",5100,27,3,30
"2020-10-22",5114,14,2,16
"2020-10-22",5120,27,3,30
"2020-10-22",5123,21,1,22
"2020-10-22",5124,28,5,33
"2020-10-22",5135,24,4,28
"2020-10-22",5137,25,5,30
"2020-10-22",5139,19,4,23
"2020-10-22",5145,28,3,31
"2020-10-22",6005,23,4,27
"2020-10-22",6020,15,3,18
"2020-10-22",6027,20,4,24
"2020-10-22",6028,29,4,33
"2020-10-22",6030,25,4,29
"2020-10-22",6033,21,2,23
"2020-10-22",6042,25,2,27
"2020-10-22",6050,24,5,29
"2020-10-22",6055,27,4,31
"2020-10-22",6069,23,3,26
"2020-10-22",6084,21,3,24
"2020-10-22",6090,22,4,26
"2020-10-22",6121,20,3,23
"2020-10-22",6126,28,4,32
"2020-10-22",6129,19,4,23
"2020-10-22",6130,24,3,27
"2020-10-22",7010,21,5,26
"2020-10-22",7018,26,4,30
"2020-10-22",7019,22,3,25
"2020-10-22",7022,26,4,30
"2020-10-22",7023,21,2,23
"2020-10-22",7024,23,4,27
"2020-10-22",7027,25,4,29
"2020-10-22",7029,17,3,20
"2020-10-22",7030,27,4,31
"2020-10-22",7033,27,4,31
"2020-10-22",7039,14,3,17
"2020-10-22",7043,24,5,29
"2020-10-22",7051,16,2,18
"2020-10-22",8015,17,1,18
"2020-10-23",2074,19,4,23
"2020-10-23",3150,24,5,29
"2020-10-23",4001,19,3,22
"2020-10-23",4044,19,3,22
"2020-10-23",4070,24,3,27
"2020-10-23",4072,27,5,32
"2020-10-23",4080,24,5,29
"2020-10-23",5028,29,5,34
"2020-10-23",5041,24,2,26
"2020-10-23",5042,24,2,26
"2020-10-23",5058,24,4,28
"2020-10-23",5061,18,2,20
"2020-10-23",5067,18,2,20
"2020-10-23",5100,28,4,32
"2020-10-23",5114,17,3,20
"2020-10-23",5120,25,3,28
"2020-10-23",5123,14,1,15
"2020-10-23",5124,22,4,26
"2020-10-23",5135,25,5,30
"2020-10-23",5137,24,4,28
"2020-10-23",5139,23,4,27
"2020-10-23",5145,27,3,30
"2020-10-23",6005,20,4,24
"2020-10-23",6020,19,3,22
"2020-10-23",6027,28,3,31
"2020-10-23",6028,28,5,33
"2020-10-23",6030,25,4,29
"2020-10-23",6033,19,2,21
"2020-10-23",6042,23,3,26
"2020-10-23",6050,21,4,25
"2020-10-23",6055,26,3,29
"2020-10-23",6069,25,3,28
"2020-10-23",6084,17,3,20
"2020-10-23",6090,21,4,25
"2020-10-23",6121,20,5,25
